"MTU (UTC)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"21/10/2023 13:00 - 21/10/2023 14:00","CTA|SE","16163.00","15736.00"
"21/10/2023 14:00 - 21/10/2023 15:00","CTA|SE","16564.00","15860.00"
"21/10/2023 15:00 - 21/10/2023 16:00","CTA|SE","16965.00","16305.00"
"21/10/2023 16:00 - 21/10/2023 17:00","CTA|SE","17112.00","16583.00"
"21/10/2023 17:00 - 21/10/2023 18:00","CTA|SE","16768.00","16218.00"
"21/10/2023 18:00 - 21/10/2023 19:00","CTA|SE","16180.00","15645.00"
"21/10/2023 19:00 - 21/10/2023 20:00","CTA|SE","15513.00","15132.00"
"21/10/2023 20:00 - 21/10/2023 21:00","CTA|SE","15139.00","14635.00"
"21/10/2023 21:00 - 21/10/2023 22:00","CTA|SE","14353.00","14182.00"
"21/10/2023 22:00 - 21/10/2023 23:00","CTA|SE","13828.00","13646.00"
"21/10/2023 23:00 - 22/10/2023 00:00","CTA|SE","13651.00","13370.00"
"22/10/2023 00:00 - 22/10/2023 01:00","CTA|SE","13326.00","13250.00"
"22/10/2023 01:00 - 22/10/2023 02:00","CTA|SE","12940.00","13157.00"
"22/10/2023 02:00 - 22/10/2023 03:00","CTA|SE","12811.00","13084.00"
"22/10/2023 03:00 - 22/10/2023 04:00","CTA|SE","12809.00","13198.00"
"22/10/2023 04:00 - 22/10/2023 05:00","CTA|SE","13148.00","13475.00"
"22/10/2023 05:00 - 22/10/2023 06:00","CTA|SE","13721.00","13725.00"
"22/10/2023 06:00 - 22/10/2023 07:00","CTA|SE","14117.00","14224.00"
"22/10/2023 07:00 - 22/10/2023 08:00","CTA|SE","14653.00","14792.00"
"22/10/2023 08:00 - 22/10/2023 09:00","CTA|SE","15077.00","15029.00"
"22/10/2023 09:00 - 22/10/2023 10:00","CTA|SE","15451.00","15130.00"
"22/10/2023 10:00 - 22/10/2023 11:00","CTA|SE","15231.00","15153.00"
"22/10/2023 11:00 - 22/10/2023 12:00","CTA|SE","15031.00","15063.00"
"22/10/2023 12:00 - 22/10/2023 13:00","CTA|SE","15062.00","14904.00"
"22/10/2023 13:00 - 22/10/2023 14:00","CTA|SE","15125.00","14945.00"
"22/10/2023 14:00 - 22/10/2023 15:00","CTA|SE","15491.00","15233.00"
"22/10/2023 15:00 - 22/10/2023 16:00","CTA|SE","16210.00","15885.00"
"22/10/2023 16:00 - 22/10/2023 17:00","CTA|SE","16506.00","16324.00"
"22/10/2023 17:00 - 22/10/2023 18:00","CTA|SE","16286.00","16109.00"
"22/10/2023 18:00 - 22/10/2023 19:00","CTA|SE","15740.00","15556.00"
"22/10/2023 19:00 - 22/10/2023 20:00","CTA|SE","15242.00","15057.00"
"22/10/2023 20:00 - 22/10/2023 21:00","CTA|SE","14728.00","14452.00"
"22/10/2023 21:00 - 22/10/2023 22:00","CTA|SE","14166.00","13919.00"
"22/10/2023 22:00 - 22/10/2023 23:00","CTA|SE","13527.00","13555.00"
"22/10/2023 23:00 - 23/10/2023 00:00","CTA|SE","13398.00","13340.00"
"23/10/2023 00:00 - 23/10/2023 01:00","CTA|SE","13335.00","13247.00"
"23/10/2023 01:00 - 23/10/2023 02:00","CTA|SE","13096.00","13231.00"
"23/10/2023 02:00 - 23/10/2023 03:00","CTA|SE","13354.00","13371.00"
"23/10/2023 03:00 - 23/10/2023 04:00","CTA|SE","13933.00","14024.00"
"23/10/2023 04:00 - 23/10/2023 05:00","CTA|SE","15450.00","15658.00"
"23/10/2023 05:00 - 23/10/2023 06:00","CTA|SE","17024.00","16909.00"
"23/10/2023 06:00 - 23/10/2023 07:00","CTA|SE","17298.00","17180.00"
"23/10/2023 07:00 - 23/10/2023 08:00","CTA|SE","17159.00","17248.00"
"23/10/2023 08:00 - 23/10/2023 09:00","CTA|SE","16842.00","17288.00"
"23/10/2023 09:00 - 23/10/2023 10:00","CTA|SE","16888.00","17179.00"
"23/10/2023 10:00 - 23/10/2023 11:00","CTA|SE","16937.00","17055.00"
"23/10/2023 11:00 - 23/10/2023 12:00","CTA|SE","16596.00","16861.00"
"23/10/2023 12:00 - 23/10/2023 13:00","CTA|SE","16828.00","16668.00"
"23/10/2023 13:00 - 23/10/2023 14:00","CTA|SE","16774.00","16584.00"
"23/10/2023 14:00 - 23/10/2023 15:00","CTA|SE","16901.00","16657.00"
"23/10/2023 15:00 - 23/10/2023 16:00","CTA|SE","17503.00","17030.00"
"23/10/2023 16:00 - 23/10/2023 17:00","CTA|SE","17681.00","17217.00"
"23/10/2023 17:00 - 23/10/2023 18:00","CTA|SE","17205.00","16932.00"
"23/10/2023 18:00 - 23/10/2023 19:00","CTA|SE","16799.00","16389.00"
"23/10/2023 19:00 - 23/10/2023 20:00","CTA|SE","16182.00","15812.00"
"23/10/2023 20:00 - 23/10/2023 21:00","CTA|SE","15293.00","15133.00"
"23/10/2023 21:00 - 23/10/2023 22:00","CTA|SE","14610.00","14362.00"
"23/10/2023 22:00 - 23/10/2023 23:00","CTA|SE","14020.00","13819.00"
"23/10/2023 23:00 - 24/10/2023 00:00","CTA|SE","13860.00","13550.00"
"24/10/2023 00:00 - 24/10/2023 01:00","CTA|SE","13823.00","13476.00"
"24/10/2023 01:00 - 24/10/2023 02:00","CTA|SE","13709.00","13483.00"
"24/10/2023 02:00 - 24/10/2023 03:00","CTA|SE","13813.00","13590.00"
"24/10/2023 03:00 - 24/10/2023 04:00","CTA|SE","14345.00","14135.00"
"24/10/2023 04:00 - 24/10/2023 05:00","CTA|SE","15780.00","15593.00"
"24/10/2023 05:00 - 24/10/2023 06:00","CTA|SE","16988.00","16918.00"
"24/10/2023 06:00 - 24/10/2023 07:00","CTA|SE","17245.00","17139.00"
"24/10/2023 07:00 - 24/10/2023 08:00","CTA|SE","17295.00","17226.00"
"24/10/2023 08:00 - 24/10/2023 09:00","CTA|SE","17295.00","17260.00"
"24/10/2023 09:00 - 24/10/2023 10:00","CTA|SE","17270.00","17133.00"
"24/10/2023 10:00 - 24/10/2023 11:00","CTA|SE","17200.00","16983.00"
"24/10/2023 11:00 - 24/10/2023 12:00","CTA|SE","16974.00","16889.00"
"24/10/2023 12:00 - 24/10/2023 13:00","CTA|SE","16996.00","16735.00"
"24/10/2023 13:00 - 24/10/2023 14:00","CTA|SE","17084.00","16697.00"
"24/10/2023 14:00 - 24/10/2023 15:00","CTA|SE","17224.00","16886.00"
"24/10/2023 15:00 - 24/10/2023 16:00","CTA|SE","17863.00","17261.00"
"24/10/2023 16:00 - 24/10/2023 17:00","CTA|SE","17898.00","17437.00"
"24/10/2023 17:00 - 24/10/2023 18:00","CTA|SE","17594.00","17225.00"
"24/10/2023 18:00 - 24/10/2023 19:00","CTA|SE","17085.00","16665.00"
"24/10/2023 19:00 - 24/10/2023 20:00","CTA|SE","16340.00","16081.00"
"24/10/2023 20:00 - 24/10/2023 21:00","CTA|SE","15645.00","15452.00"
"24/10/2023 21:00 - 24/10/2023 22:00","CTA|SE","15159.00","14739.00"
"24/10/2023 22:00 - 24/10/2023 23:00","CTA|SE","14351.00","14270.00"
"24/10/2023 23:00 - 25/10/2023 00:00","CTA|SE","14027.00","14028.00"
"25/10/2023 00:00 - 25/10/2023 01:00","CTA|SE","13810.00","13929.00"
"25/10/2023 01:00 - 25/10/2023 02:00","CTA|SE","13693.00","13872.00"
"25/10/2023 02:00 - 25/10/2023 03:00","CTA|SE","13779.00","13982.00"
"25/10/2023 03:00 - 25/10/2023 04:00","CTA|SE","14504.00","14570.00"
"25/10/2023 04:00 - 25/10/2023 05:00","CTA|SE","16418.00","15980.00"
"25/10/2023 05:00 - 25/10/2023 06:00","CTA|SE","17817.00","17129.00"
"25/10/2023 06:00 - 25/10/2023 07:00","CTA|SE","17843.00","17378.00"
"25/10/2023 07:00 - 25/10/2023 08:00","CTA|SE","17800.00","17475.00"
"25/10/2023 08:00 - 25/10/2023 09:00","CTA|SE","18112.00","17550.00"
"25/10/2023 09:00 - 25/10/2023 10:00","CTA|SE","18126.00","17494.00"
"25/10/2023 10:00 - 25/10/2023 11:00","CTA|SE","18061.00","17480.00"
"25/10/2023 11:00 - 25/10/2023 12:00","CTA|SE","17848.00","17303.00"
"25/10/2023 12:00 - 25/10/2023 13:00","CTA|SE","17810.00","17203.00"
"25/10/2023 13:00 - 25/10/2023 14:00","CTA|SE","17931.00","17282.00"
"25/10/2023 14:00 - 25/10/2023 15:00","CTA|SE","17750.00","17307.00"
"25/10/2023 15:00 - 25/10/2023 16:00","CTA|SE","18186.00","17656.00"
"25/10/2023 16:00 - 25/10/2023 17:00","CTA|SE","18194.00","17761.00"
"25/10/2023 17:00 - 25/10/2023 18:00","CTA|SE","17494.00","17516.00"
"25/10/2023 18:00 - 25/10/2023 19:00","CTA|SE","17054.00","17008.00"
"25/10/2023 19:00 - 25/10/2023 20:00","CTA|SE","16624.00","16332.00"
"25/10/2023 20:00 - 25/10/2023 21:00","CTA|SE","15759.00","15623.00"
"25/10/2023 21:00 - 25/10/2023 22:00","CTA|SE","14902.00","14887.00"
"25/10/2023 22:00 - 25/10/2023 23:00","CTA|SE","14387.00","14469.00"
"25/10/2023 23:00 - 26/10/2023 00:00","CTA|SE","14219.00","14193.00"
"26/10/2023 00:00 - 26/10/2023 01:00","CTA|SE","14282.00","14040.00"
"26/10/2023 01:00 - 26/10/2023 02:00","CTA|SE","13939.00","13987.00"
"26/10/2023 02:00 - 26/10/2023 03:00","CTA|SE","14008.00","14131.00"
"26/10/2023 03:00 - 26/10/2023 04:00","CTA|SE","14795.00","14729.00"
"26/10/2023 04:00 - 26/10/2023 05:00","CTA|SE","16371.00","16286.00"
"26/10/2023 05:00 - 26/10/2023 06:00","CTA|SE","17765.00","17423.00"
"26/10/2023 06:00 - 26/10/2023 07:00","CTA|SE","17903.00","17653.00"
"26/10/2023 07:00 - 26/10/2023 08:00","CTA|SE","18236.00","17682.00"
"26/10/2023 08:00 - 26/10/2023 09:00","CTA|SE","18276.00","17651.00"
"26/10/2023 09:00 - 26/10/2023 10:00","CTA|SE","18252.00","17642.00"
"26/10/2023 10:00 - 26/10/2023 11:00","CTA|SE","18204.00","17535.00"
"26/10/2023 11:00 - 26/10/2023 12:00","CTA|SE","18172.00","17404.00"
"26/10/2023 12:00 - 26/10/2023 13:00","CTA|SE","18159.00","17316.00"
"26/10/2023 13:00 - 26/10/2023 14:00","CTA|SE","18164.00","17366.00"
"26/10/2023 14:00 - 26/10/2023 15:00","CTA|SE","18105.00","17374.00"
"26/10/2023 15:00 - 26/10/2023 16:00","CTA|SE","18626.00","17803.00"
"26/10/2023 16:00 - 26/10/2023 17:00","CTA|SE","18689.00","17876.00"
"26/10/2023 17:00 - 26/10/2023 18:00","CTA|SE","18171.00","17716.00"
"26/10/2023 18:00 - 26/10/2023 19:00","CTA|SE","17678.00","17103.00"
"26/10/2023 19:00 - 26/10/2023 20:00","CTA|SE","16992.00","16455.00"
"26/10/2023 20:00 - 26/10/2023 21:00","CTA|SE","16446.00","15667.00"
"26/10/2023 21:00 - 26/10/2023 22:00","CTA|SE","15462.00","15030.00"
"26/10/2023 22:00 - 26/10/2023 23:00","CTA|SE","14850.00","14441.00"
"26/10/2023 23:00 - 27/10/2023 00:00","CTA|SE","14577.00","14168.00"
"27/10/2023 00:00 - 27/10/2023 01:00","CTA|SE","14457.00","14059.00"
"27/10/2023 01:00 - 27/10/2023 02:00","CTA|SE","14281.00","14101.00"
"27/10/2023 02:00 - 27/10/2023 03:00","CTA|SE","14386.00","14165.00"
"27/10/2023 03:00 - 27/10/2023 04:00","CTA|SE","15154.00","14763.00"
"27/10/2023 04:00 - 27/10/2023 05:00","CTA|SE","16403.00","16290.00"
"27/10/2023 05:00 - 27/10/2023 06:00","CTA|SE","17957.00","17451.00"
"27/10/2023 06:00 - 27/10/2023 07:00","CTA|SE","18307.00","17706.00"
"27/10/2023 07:00 - 27/10/2023 08:00","CTA|SE","18501.00","17895.00"
"27/10/2023 08:00 - 27/10/2023 09:00","CTA|SE","18761.00","17888.00"
"27/10/2023 09:00 - 27/10/2023 10:00","CTA|SE","18515.00","17818.00"
"27/10/2023 10:00 - 27/10/2023 11:00","CTA|SE","18248.00","17723.00"
"27/10/2023 11:00 - 27/10/2023 12:00","CTA|SE","17909.00","17461.00"
"27/10/2023 12:00 - 27/10/2023 13:00","CTA|SE","17663.00","17119.00"
"27/10/2023 13:00 - 27/10/2023 14:00","CTA|SE","17388.00","16959.00"
"27/10/2023 14:00 - 27/10/2023 15:00","CTA|SE","17596.00","17039.00"
"27/10/2023 15:00 - 27/10/2023 16:00","CTA|SE","18111.00","17361.00"
"27/10/2023 16:00 - 27/10/2023 17:00","CTA|SE","18023.00","17446.00"
"27/10/2023 17:00 - 27/10/2023 18:00","CTA|SE","17323.00","17058.00"
"27/10/2023 18:00 - 27/10/2023 19:00","CTA|SE","16880.00","16432.00"
"27/10/2023 19:00 - 27/10/2023 20:00","CTA|SE","16289.00","16000.00"
"27/10/2023 20:00 - 27/10/2023 21:00","CTA|SE","15728.00","15358.00"
"27/10/2023 21:00 - 27/10/2023 22:00","CTA|SE","15196.00","14741.00"
"27/10/2023 22:00 - 27/10/2023 23:00","CTA|SE","14755.00","14323.00"
"27/10/2023 23:00 - 28/10/2023 00:00","CTA|SE","14491.00","14029.00"
"28/10/2023 00:00 - 28/10/2023 01:00","CTA|SE","14275.00","13921.00"
"28/10/2023 01:00 - 28/10/2023 02:00","CTA|SE","14124.00","13839.00"
"28/10/2023 02:00 - 28/10/2023 03:00","CTA|SE","14027.00","13821.00"
"28/10/2023 03:00 - 28/10/2023 04:00","CTA|SE","14107.00","13905.00"
"28/10/2023 04:00 - 28/10/2023 05:00","CTA|SE","14659.00","14460.00"
"28/10/2023 05:00 - 28/10/2023 06:00","CTA|SE","15100.00","14892.00"
"28/10/2023 06:00 - 28/10/2023 07:00","CTA|SE","15542.00","15434.00"
"28/10/2023 07:00 - 28/10/2023 08:00","CTA|SE","15985.00","15867.00"
"28/10/2023 08:00 - 28/10/2023 09:00","CTA|SE","16406.00","16087.00"
"28/10/2023 09:00 - 28/10/2023 10:00","CTA|SE","16454.00","16146.00"
"28/10/2023 10:00 - 28/10/2023 11:00","CTA|SE","16190.00","16098.00"
"28/10/2023 11:00 - 28/10/2023 12:00","CTA|SE","16210.00","15930.00"
"28/10/2023 12:00 - 28/10/2023 13:00","CTA|SE","16288.00","15819.00"
"28/10/2023 13:00 - 28/10/2023 14:00","CTA|SE","16411.00","15907.00"
"28/10/2023 14:00 - 28/10/2023 15:00","CTA|SE","16630.00","16160.00"
"28/10/2023 15:00 - 28/10/2023 16:00","CTA|SE","16944.00","16808.00"
"28/10/2023 16:00 - 28/10/2023 17:00","CTA|SE","16831.00","17065.00"
"28/10/2023 17:00 - 28/10/2023 18:00","CTA|SE","16737.00","16804.00"
"28/10/2023 18:00 - 28/10/2023 19:00","CTA|SE","16280.00","16227.00"
"28/10/2023 19:00 - 28/10/2023 20:00","CTA|SE","15627.00","15716.00"
"28/10/2023 20:00 - 28/10/2023 21:00","CTA|SE","15023.00","15380.00"
"28/10/2023 21:00 - 28/10/2023 22:00","CTA|SE","14770.00","14857.00"
"28/10/2023 22:00 - 28/10/2023 23:00","CTA|SE","14157.00","14229.00"
"28/10/2023 23:00 - 29/10/2023 00:00","CTA|SE","13956.00","14051.00"
"29/10/2023 00:00 - 29/10/2023 01:00","CTA|SE","13637.00","13931.00"
"29/10/2023 01:00 - 29/10/2023 02:00","CTA|SE","13318.00","13866.00"
"29/10/2023 02:00 - 29/10/2023 03:00","CTA|SE","13311.00","13821.00"
"29/10/2023 03:00 - 29/10/2023 04:00","CTA|SE","13576.00","13821.00"
"29/10/2023 04:00 - 29/10/2023 05:00","CTA|SE","13775.00","13972.00"
"29/10/2023 05:00 - 29/10/2023 06:00","CTA|SE","14282.00","14377.00"
"29/10/2023 06:00 - 29/10/2023 07:00","CTA|SE","14656.00","14658.00"
"29/10/2023 07:00 - 29/10/2023 08:00","CTA|SE","15244.00","15176.00"
"29/10/2023 08:00 - 29/10/2023 09:00","CTA|SE","15767.00","15625.00"
"29/10/2023 09:00 - 29/10/2023 10:00","CTA|SE","15917.00","16021.00"
"29/10/2023 10:00 - 29/10/2023 11:00","CTA|SE","16062.00","16331.00"
"29/10/2023 11:00 - 29/10/2023 12:00","CTA|SE","16240.00","16380.00"
"29/10/2023 12:00 - 29/10/2023 13:00","CTA|SE","16418.00","16337.00"
"29/10/2023 13:00 - 29/10/2023 14:00","CTA|SE","16532.00","16335.00"
"29/10/2023 14:00 - 29/10/2023 15:00","CTA|SE","16818.00","16573.00"
"29/10/2023 15:00 - 29/10/2023 16:00","CTA|SE","17379.00","17160.00"
"29/10/2023 16:00 - 29/10/2023 17:00","CTA|SE","17736.00","17609.00"
"29/10/2023 17:00 - 29/10/2023 18:00","CTA|SE","17552.00","17439.00"
"29/10/2023 18:00 - 29/10/2023 19:00","CTA|SE","17109.00","17075.00"
"29/10/2023 19:00 - 29/10/2023 20:00","CTA|SE","16702.00","16408.00"
"29/10/2023 20:00 - 29/10/2023 21:00","CTA|SE","16060.00","15795.00"
"29/10/2023 21:00 - 29/10/2023 22:00","CTA|SE","15568.00","15165.00"
"29/10/2023 22:00 - 29/10/2023 23:00","CTA|SE","15148.00","14702.00"
"29/10/2023 23:00 - 30/10/2023 00:00","CTA|SE","14457.00","14180.00"
"30/10/2023 00:00 - 30/10/2023 01:00","CTA|SE","14311.00","13988.00"
"30/10/2023 01:00 - 30/10/2023 02:00","CTA|SE","14134.00","13862.00"
"30/10/2023 02:00 - 30/10/2023 03:00","CTA|SE","14110.00","13792.00"
"30/10/2023 03:00 - 30/10/2023 04:00","CTA|SE","14246.00","13982.00"
"30/10/2023 04:00 - 30/10/2023 05:00","CTA|SE","14853.00","14698.00"
"30/10/2023 05:00 - 30/10/2023 06:00","CTA|SE","16250.00","16226.00"
"30/10/2023 06:00 - 30/10/2023 07:00","CTA|SE","17231.00","17555.00"
"30/10/2023 07:00 - 30/10/2023 08:00","CTA|SE","17753.00","17962.00"
"30/10/2023 08:00 - 30/10/2023 09:00","CTA|SE","17769.00","18073.00"
"30/10/2023 09:00 - 30/10/2023 10:00","CTA|SE","17798.00","18253.00"
"30/10/2023 10:00 - 30/10/2023 11:00","CTA|SE","17928.00","18274.00"
"30/10/2023 11:00 - 30/10/2023 12:00","CTA|SE","17844.00","18248.00"
"30/10/2023 12:00 - 30/10/2023 13:00","CTA|SE","17617.00","18142.00"
"30/10/2023 13:00 - 30/10/2023 14:00","CTA|SE","17735.00","18079.00"
"30/10/2023 14:00 - 30/10/2023 15:00","CTA|SE","17718.00","18274.00"
"30/10/2023 15:00 - 30/10/2023 16:00","CTA|SE","18205.00","18461.00"
"30/10/2023 16:00 - 30/10/2023 17:00","CTA|SE","18397.00","18699.00"
"30/10/2023 17:00 - 30/10/2023 18:00","CTA|SE","18086.00","18371.00"
"30/10/2023 18:00 - 30/10/2023 19:00","CTA|SE","17431.00","17829.00"
"30/10/2023 19:00 - 30/10/2023 20:00","CTA|SE","16977.00","17257.00"
"30/10/2023 20:00 - 30/10/2023 21:00","CTA|SE","16113.00","16523.00"
"30/10/2023 21:00 - 30/10/2023 22:00","CTA|SE","15445.00","15797.00"
"30/10/2023 22:00 - 30/10/2023 23:00","CTA|SE","14939.00","15036.00"
"30/10/2023 23:00 - 31/10/2023 00:00","CTA|SE","14585.00","14199.00"
"31/10/2023 00:00 - 31/10/2023 01:00","CTA|SE","14376.00","13865.00"
"31/10/2023 01:00 - 31/10/2023 02:00","CTA|SE","14399.00","13764.00"
"31/10/2023 02:00 - 31/10/2023 03:00","CTA|SE","14256.00","13704.00"
"31/10/2023 03:00 - 31/10/2023 04:00","CTA|SE","14311.00","13935.00"
"31/10/2023 04:00 - 31/10/2023 05:00","CTA|SE","14746.00","14573.00"
"31/10/2023 05:00 - 31/10/2023 06:00","CTA|SE","16033.00","16082.00"
"31/10/2023 06:00 - 31/10/2023 07:00","CTA|SE","17085.00","17337.00"
"31/10/2023 07:00 - 31/10/2023 08:00","CTA|SE","17630.00","17664.00"
"31/10/2023 08:00 - 31/10/2023 09:00","CTA|SE","17692.00","17745.00"
"31/10/2023 09:00 - 31/10/2023 10:00","CTA|SE","17701.00","17920.00"
"31/10/2023 10:00 - 31/10/2023 11:00","CTA|SE","17771.00","17971.00"
"31/10/2023 11:00 - 31/10/2023 12:00","CTA|SE","17749.00","17973.00"
"31/10/2023 12:00 - 31/10/2023 13:00","CTA|SE","17696.00","17932.00"
"31/10/2023 13:00 - 31/10/2023 14:00","CTA|SE","17813.00","17951.00"
"31/10/2023 14:00 - 31/10/2023 15:00","CTA|SE","18338.00","18245.00"
"31/10/2023 15:00 - 31/10/2023 16:00","CTA|SE","18648.00","18530.00"
"31/10/2023 16:00 - 31/10/2023 17:00","CTA|SE","18850.00","18790.00"
"31/10/2023 17:00 - 31/10/2023 18:00","CTA|SE","18521.00","18527.00"
"31/10/2023 18:00 - 31/10/2023 19:00","CTA|SE","18004.00","18071.00"
"31/10/2023 19:00 - 31/10/2023 20:00","CTA|SE","17746.00","17533.00"
"31/10/2023 20:00 - 31/10/2023 21:00","CTA|SE","17252.00","16857.00"
"31/10/2023 21:00 - 31/10/2023 22:00","CTA|SE","16831.00","16053.00"
"31/10/2023 22:00 - 31/10/2023 23:00","CTA|SE","16427.00","15302.00"
"31/10/2023 23:00 - 01/11/2023 00:00","CTA|SE","16318.00","14731.00"
"01/11/2023 00:00 - 01/11/2023 01:00","CTA|SE","15882.00","14561.00"
"01/11/2023 01:00 - 01/11/2023 02:00","CTA|SE","15591.00","14477.00"
"01/11/2023 02:00 - 01/11/2023 03:00","CTA|SE","15913.00","14516.00"
"01/11/2023 03:00 - 01/11/2023 04:00","CTA|SE","15665.00","14657.00"
"01/11/2023 04:00 - 01/11/2023 05:00","CTA|SE","16032.00","15270.00"
"01/11/2023 05:00 - 01/11/2023 06:00","CTA|SE","17634.00","16717.00"
"01/11/2023 06:00 - 01/11/2023 07:00","CTA|SE","18821.00","17983.00"
"01/11/2023 07:00 - 01/11/2023 08:00","CTA|SE","18844.00","18333.00"
"01/11/2023 08:00 - 01/11/2023 09:00","CTA|SE","18776.00","18458.00"
"01/11/2023 09:00 - 01/11/2023 10:00","CTA|SE","18620.00","18532.00"
"01/11/2023 10:00 - 01/11/2023 11:00","CTA|SE","18581.00","18487.00"
"01/11/2023 11:00 - 01/11/2023 12:00","CTA|SE","18762.00","18400.00"
"01/11/2023 12:00 - 01/11/2023 13:00","CTA|SE","18541.00","18355.00"
"01/11/2023 13:00 - 01/11/2023 14:00","CTA|SE","18820.00","18407.00"
"01/11/2023 14:00 - 01/11/2023 15:00","CTA|SE","18859.00","18694.00"
"01/11/2023 15:00 - 01/11/2023 16:00","CTA|SE","19063.00","19003.00"
"01/11/2023 16:00 - 01/11/2023 17:00","CTA|SE","19393.00","19188.00"
"01/11/2023 17:00 - 01/11/2023 18:00","CTA|SE","19278.00","18899.00"
"01/11/2023 18:00 - 01/11/2023 19:00","CTA|SE","19077.00","18401.00"
"01/11/2023 19:00 - 01/11/2023 20:00","CTA|SE","18646.00","17804.00"
"01/11/2023 20:00 - 01/11/2023 21:00","CTA|SE","17797.00","17210.00"
"01/11/2023 21:00 - 01/11/2023 22:00","CTA|SE","17346.00","16401.00"
"01/11/2023 22:00 - 01/11/2023 23:00","CTA|SE","16715.00","15724.00"
"01/11/2023 23:00 - 02/11/2023 00:00","CTA|SE","15984.00","15212.00"
"02/11/2023 00:00 - 02/11/2023 01:00","CTA|SE","15192.00","14955.00"
"02/11/2023 01:00 - 02/11/2023 02:00","CTA|SE","14697.00","14862.00"
"02/11/2023 02:00 - 02/11/2023 03:00","CTA|SE","14468.00","14750.00"
"02/11/2023 03:00 - 02/11/2023 04:00","CTA|SE","14269.00","14913.00"
"02/11/2023 04:00 - 02/11/2023 05:00","CTA|SE","14873.00","15382.00"
"02/11/2023 05:00 - 02/11/2023 06:00","CTA|SE","16514.00","16840.00"
"02/11/2023 06:00 - 02/11/2023 07:00","CTA|SE","17502.00","17846.00"
"02/11/2023 07:00 - 02/11/2023 08:00","CTA|SE","17985.00","18213.00"
"02/11/2023 08:00 - 02/11/2023 09:00","CTA|SE","18437.00","18341.00"
"02/11/2023 09:00 - 02/11/2023 10:00","CTA|SE","18287.00","18440.00"
"02/11/2023 10:00 - 02/11/2023 11:00","CTA|SE","18233.00","18432.00"
"02/11/2023 11:00 - 02/11/2023 12:00","CTA|SE","18309.00","18426.00"
"02/11/2023 12:00 - 02/11/2023 13:00","CTA|SE","18216.00","18359.00"
"02/11/2023 13:00 - 02/11/2023 14:00","CTA|SE","18060.00","18417.00"
"02/11/2023 14:00 - 02/11/2023 15:00","CTA|SE","18254.00","18651.00"
"02/11/2023 15:00 - 02/11/2023 16:00","CTA|SE","18214.00","18874.00"
"02/11/2023 16:00 - 02/11/2023 17:00","CTA|SE","18723.00","18987.00"
"02/11/2023 17:00 - 02/11/2023 18:00","CTA|SE","18054.00","18568.00"
"02/11/2023 18:00 - 02/11/2023 19:00","CTA|SE","17810.00","17949.00"
"02/11/2023 19:00 - 02/11/2023 20:00","CTA|SE","16894.00","17379.00"
"02/11/2023 20:00 - 02/11/2023 21:00","CTA|SE","16076.00","16627.00"
"02/11/2023 21:00 - 02/11/2023 22:00","CTA|SE","15378.00","15890.00"
"02/11/2023 22:00 - 02/11/2023 23:00","CTA|SE","14919.00","15121.00"
"02/11/2023 23:00 - 03/11/2023 00:00","CTA|SE","14395.00","14346.00"
"03/11/2023 00:00 - 03/11/2023 01:00","CTA|SE","13825.00","13954.00"
"03/11/2023 01:00 - 03/11/2023 02:00","CTA|SE","13459.00","13825.00"
"03/11/2023 02:00 - 03/11/2023 03:00","CTA|SE","13437.00","13817.00"
"03/11/2023 03:00 - 03/11/2023 04:00","CTA|SE","13403.00","13891.00"
"03/11/2023 04:00 - 03/11/2023 05:00","CTA|SE","14052.00","14512.00"
"03/11/2023 05:00 - 03/11/2023 06:00","CTA|SE","15557.00","15813.00"
"03/11/2023 06:00 - 03/11/2023 07:00","CTA|SE","16494.00","16935.00"
"03/11/2023 07:00 - 03/11/2023 08:00","CTA|SE","16950.00","17326.00"
"03/11/2023 08:00 - 03/11/2023 09:00","CTA|SE","17151.00","17470.00"
"03/11/2023 09:00 - 03/11/2023 10:00","CTA|SE","17322.00","17567.00"
"03/11/2023 10:00 - 03/11/2023 11:00","CTA|SE","17456.00","17494.00"
"03/11/2023 11:00 - 03/11/2023 12:00","CTA|SE","17326.00","17401.00"
"03/11/2023 12:00 - 03/11/2023 13:00","CTA|SE","17380.00","17212.00"
"03/11/2023 13:00 - 03/11/2023 14:00","CTA|SE","17215.00","17069.00"
"03/11/2023 14:00 - 03/11/2023 15:00","CTA|SE","17640.00","16998.00"
"03/11/2023 15:00 - 03/11/2023 16:00","CTA|SE","18710.00","17303.00"
"03/11/2023 16:00 - 03/11/2023 17:00","CTA|SE","18453.00","17513.00"
"03/11/2023 17:00 - 03/11/2023 18:00","CTA|SE","17308.00","17189.00"
"03/11/2023 18:00 - 03/11/2023 19:00","CTA|SE","16641.00","16611.00"
"03/11/2023 19:00 - 03/11/2023 20:00","CTA|SE","15993.00","15874.00"
"03/11/2023 20:00 - 03/11/2023 21:00","CTA|SE","15532.00","15297.00"
"03/11/2023 21:00 - 03/11/2023 22:00","CTA|SE","15062.00","14686.00"
"03/11/2023 22:00 - 03/11/2023 23:00","CTA|SE","14397.00","14204.00"
"03/11/2023 23:00 - 04/11/2023 00:00","CTA|SE","13660.00","13657.00"
"04/11/2023 00:00 - 04/11/2023 01:00","CTA|SE","13264.00","13382.00"
